,Name,Arrival,Departure,Duration,Price
1418,"Vistara
UK 862","12:15
Goa","10:45+1D
Bangalore","22h 30m
1 Stop",15448
1419,"Air India
AI 9658","21:15
Goa","11:10+1D
Bangalore","13h 55m
1 Stop",15500
1420,"Air India
AI 886","15:25
Goa","08:55+1D
Bangalore","17h 30m
1 Stop",16025
1421,"Air India
AI 9882","11:20
Goa","17:55
Bangalore","6h 35m
1 Stop",17542
1422,"Air India
AI 886","15:25
Goa","23:55
Bangalore","8h 30m
1 Stop",17705
1423,"Vistara
UK 894","20:30
Goa","22:40+1D
Bangalore","26h 10m
1 Stop",18230
1424,"Vistara
UK 894","20:30
Goa","23:20+1D
Bangalore","26h 50m
1 Stop",18230
1425,"Vistara
UK 894","20:30
Goa","10:50+1D
Bangalore","14h 20m
1 Stop",18650
1426,"Vistara
UK 894","20:30
Goa","18:50+1D
Bangalore","22h 20m
1 Stop",18650
1427,"Vistara
UK 856","11:35
Goa","20:25
Bangalore","8h 50m
1 Stop",19280
1428,"Vistara
UK 856","11:35
Goa","23:20
Bangalore","11h 45m
1 Stop",19280
1429,"Vistara
UK 894","20:30
Goa","20:25+1D
Bangalore","23h 55m
1 Stop",19595
1430,"Vistara
UK 862","12:15
Goa","20:25
Bangalore","8h 10m
2 Stops",21295
1431,"Vistara
UK 862","12:15
Goa","23:20
Bangalore","11h 05m
2 Stops",21295
1432,"Vistara
UK 862","12:15
Goa","23:20
Bangalore","11h 05m
2 Stops",21295
1433,"Vistara
UK 862","12:15
Goa","23:20
Bangalore","11h 05m
2 Stops",21295
1434,"Air India
AI 886","15:25
Goa","12:05+1D
Bangalore","20h 40m
1 Stop",22115
1435,"SpiceJet
SG 552","02:10
Bangalore","04:50
Delhi","2h 40m
Non Stop",7486
1436,"SpiceJet
SG 190","06:05
Bangalore","09:05
Delhi","3h 00m
Non Stop",7486
1437,"SpiceJet
SG 1198","22:35
Bangalore","01:20+1D
Delhi","2h 45m
Non Stop",7486
1438,"Indigo
6E 2453","05:30
Bangalore","08:20
Delhi","2h 50m
Non Stop",7486
1439,"Indigo
6E 2106","17:40
Bangalore","20:30
Delhi","2h 50m
Non Stop",7486
1440,"Indigo
6E 2271","07:50
Bangalore","10:40
Delhi","2h 50m
Non Stop",7486
1441,"Indigo
6E 2363","09:40
Bangalore","12:30
Delhi","2h 50m
Non Stop",7486
1442,"Indigo
6E 2087","12:55
Bangalore","15:40
Delhi","2h 45m
Non Stop",7486
1443,"Indigo
6E 2301","18:35
Bangalore","21:25
Delhi","2h 50m
Non Stop",7486
1444,"Indigo
6E 5082","21:30
Bangalore","00:20+1D
Delhi","2h 50m
Non Stop",7486
1445,"Air Asia
I5 722","22:10
Bangalore","00:35+1D
Delhi","2h 25m
Non Stop",7487
1446,"Air Asia
I5 996","19:45
Bangalore","22:35
Delhi","2h 50m
Non Stop",7487
1447,"Air Asia
I5 741","11:25
Bangalore","14:05
Delhi","2h 40m
Non Stop",7487
1448,"Air Asia
I5 722","22:10
Bangalore","00:35+1D
Delhi","2h 25m
Non Stop",7591
1449,"Air Asia
I5 741","11:25
Bangalore","14:05
Delhi","2h 40m
Non Stop",7591
1450,"Air Asia
I5 996","19:45
Bangalore","22:35
Delhi","2h 50m
Non Stop",7591
1451,"Indigo
6E 5082","21:30
Bangalore","00:20+1D
Delhi","2h 50m
Non Stop",7696
1452,"Indigo
6E 2301","18:35
Bangalore","21:25
Delhi","2h 50m
Non Stop",7696
1453,"Indigo
6E 2106","17:40
Bangalore","20:30
Delhi","2h 50m
Non Stop",7696
1454,"Indigo
6E 2453","05:30
Bangalore","08:20
Delhi","2h 50m
Non Stop",7696
1455,"Indigo
6E 2363","09:40
Bangalore","12:30
Delhi","2h 50m
Non Stop",7696
1456,"Indigo
6E 2271","07:50
Bangalore","10:40
Delhi","2h 50m
Non Stop",7696
1457,"Indigo
6E 2087","12:55
Bangalore","15:40
Delhi","2h 45m
Non Stop",7696
1458,"Indigo
6E 5824","14:35
Bangalore","17:20
Delhi","2h 45m
Non Stop",7906
1459,"Indigo
6E 5824","14:35
Bangalore","17:20
Delhi","2h 45m
Non Stop",8116
1460,"Air Asia
I5 941","04:40
Bangalore","14:00
Delhi","9h 20m
1 Stop",7483
1461,"Air Asia
I5 1321","18:55
Bangalore","02:35+1D
Delhi","7h 40m
1 Stop",7483
1462,"Air Asia
I5 925","05:00
Bangalore","14:55
Delhi","9h 55m
1 Stop",7483
1463,"Air Asia
I5 1451","06:05
Bangalore","12:00
Delhi","5h 55m
1 Stop",7483
1464,"Air Asia
I5 1982","07:10
Bangalore","15:40
Delhi","8h 30m
1 Stop",7483
1465,"Air Asia
I5 1621","07:25
Bangalore","13:50
Delhi","6h 25m
1 Stop",7483
1466,"Air Asia
I5 1325","09:15
Bangalore","18:50
Delhi","9h 35m
1 Stop",7483
1467,"Air Asia
I5 2469","15:15
Bangalore","00:20+1D
Delhi","9h 05m
1 Stop",7483
1468,"Air Asia
I5 972","16:15
Bangalore","01:00+1D
Delhi","8h 45m
1 Stop",7483
1469,"Air Asia
I5 1321","18:55
Bangalore","00:45+1D
Delhi","5h 50m
1 Stop",7483
1470,"Air Asia
I5 991","19:45
Bangalore","02:40+1D
Delhi","6h 55m
1 Stop",7483
1471,"GO FIRST
G8 401","16:00
Bangalore","22:30
Delhi","6h 30m
1 Stop",7485
1472,"GO FIRST
G8 873","11:45
Bangalore","23:10
Delhi","11h 25m
1 Stop",7485
1473,"GO FIRST
G8 873","11:45
Bangalore","20:45
Delhi","9h 00m
1 Stop",7485
1474,"GO FIRST
G8 873","11:45
Bangalore","17:10
Delhi","5h 25m
1 Stop",7485
1475,"GO FIRST
G8 813","11:40
Bangalore","20:40
Delhi","9h 00m
1 Stop",7485
1476,"GO FIRST
G8 395","08:20
Bangalore","17:50
Delhi","9h 30m
1 Stop",7485
1477,"GO FIRST
G8 118","21:15
Bangalore","23:55
Delhi","2h 40m
Non Stop",7485
1478,"GO FIRST
G8 808","06:00
Bangalore","11:40
Delhi","5h 40m
1 Stop",7485
1479,"GO FIRST
G8 116","06:00
Bangalore","08:40
Delhi","2h 40m
Non Stop",7485
1480,"SpiceJet
SG 3010","06:20
Bangalore","22:50
Delhi","16h 30m
1 Stop",7486
1481,"SpiceJet
SG 768","12:10
Bangalore","11:30+1D
Delhi","23h 20m
1 Stop",7486
1482,"SpiceJet
SG 3425","18:30
Bangalore","15:55+1D
Delhi","21h 25m
1 Stop",7486
1483,"SpiceJet
SG 211","05:55
Bangalore","07:45+1D
Delhi","25h 50m
1 Stop",7486
1484,"SpiceJet
SG 3010","06:20
Bangalore","13:50
Delhi","7h 30m
1 Stop",7486
1485,"SpiceJet
SG 768","12:10
Bangalore","23:10
Delhi","11h 00m
1 Stop",7486
1486,"Indigo
6E 537","14:50
Bangalore","20:50
Delhi","6h 00m
1 Stop",7486
1487,"Indigo
6E 466","16:25
Bangalore","23:10
Delhi","6h 45m
1 Stop",7486
1488,"Indigo
6E 7301","10:00
Bangalore","16:50
Delhi","6h 50m
1 Stop",7486
1489,"Indigo
6E 807","12:20
Bangalore","17:35
Delhi","5h 15m
1 Stop",7486
1490,"Indigo
6E 6491","13:25
Bangalore","18:55
Delhi","5h 30m
1 Stop",7486
1491,"Indigo
6E 469","14:50
Bangalore","20:40
Delhi","5h 50m
1 Stop",7486
1492,"Indigo
6E 6802","08:20
Bangalore","13:30
Delhi","5h 10m
1 Stop",7486
1493,"Indigo
6E 638","18:25
Bangalore","00:45+1D
Delhi","6h 20m
1 Stop",7486
1494,"Vistara
UK 818","19:40
Bangalore","22:25
Delhi","2h 45m
Non Stop",7487
1495,"Vistara
UK 814","21:10
Bangalore","23:45
Delhi","2h 35m
Non Stop",7487
1496,"Vistara
UK 820","17:55
Bangalore","20:30
Delhi","2h 35m
Non Stop",7487
1497,"Air India
AI 804","06:10
Bangalore","08:55
Delhi","2h 45m
Non Stop",7487
1498,"Air India
AI 505","10:25
Bangalore","13:10
Delhi","2h 45m
Non Stop",7487
1499,"Air India
AI 501","13:20
Bangalore","16:05
Delhi","2h 45m
Non Stop",7487
1500,"Air India
AI 508","20:00
Bangalore","22:45
Delhi","2h 45m
Non Stop",7487
1501,"Air India
AI 503","17:45
Bangalore","20:35
Delhi","2h 50m
Non Stop",7487
1502,"Vistara
UK 808","08:00
Bangalore","10:40
Delhi","2h 40m
Non Stop",7592
1503,"Air Asia
I5 1428","16:30
Bangalore","01:00+1D
Delhi","8h 30m
2 Stops",7669
1504,"Vistara
UK 816","11:30
Bangalore","14:10
Delhi","2h 40m
Non Stop",7907
1505,"Air Asia
I5 991","19:45
Bangalore","02:40+1D
Delhi","6h 55m
1 Stop",8009
1506,"Air Asia
I5 1321","18:55
Bangalore","00:45+1D
Delhi","5h 50m
1 Stop",8009
1507,"Air Asia
I5 972","16:15
Bangalore","01:00+1D
Delhi","8h 45m
1 Stop",8009
1508,"Air Asia
I5 2469","15:15
Bangalore","00:20+1D
Delhi","9h 05m
1 Stop",8009
1509,"Air Asia
I5 1325","09:15
Bangalore","18:50
Delhi","9h 35m
1 Stop",8009
1510,"Air Asia
I5 1321","18:55
Bangalore","02:35+1D
Delhi","7h 40m
1 Stop",8009
1511,"Air Asia
I5 1982","07:10
Bangalore","15:40
Delhi","8h 30m
1 Stop",8009
1512,"Air Asia
I5 1451","06:05
Bangalore","12:00
Delhi","5h 55m
1 Stop",8009
1513,"Air Asia
I5 925","05:00
Bangalore","14:55
Delhi","9h 55m
1 Stop",8009
1514,"Air Asia
I5 941","04:40
Bangalore","14:00
Delhi","9h 20m
1 Stop",8009
1515,"Air Asia
I5 1621","07:25
Bangalore","13:50
Delhi","6h 25m
1 Stop",8009
1516,"SpiceJet
SG 3023","09:30
Bangalore","10:45+1D
Delhi","25h 15m
1 Stop",8116
1517,"Air Asia
I5 1428","16:30
Bangalore","01:00+1D
Delhi","8h 30m
2 Stops",8193
1518,"Indigo
6E 6802","08:20
Bangalore","13:30
Delhi","5h 10m
1 Stop",8221
1519,"Indigo
6E 7301","10:00
Bangalore","16:50
Delhi","6h 50m
1 Stop",8221
1520,"Indigo
6E 6491","13:25
Bangalore","18:55
Delhi","5h 30m
1 Stop",8221
1521,"Indigo
6E 469","14:50
Bangalore","20:40
Delhi","5h 50m
1 Stop",8221
1522,"Indigo
6E 537","14:50
Bangalore","20:50
Delhi","6h 00m
1 Stop",8221
1523,"Indigo
6E 466","16:25
Bangalore","23:10
Delhi","6h 45m
1 Stop",8221
1524,"Indigo
6E 638","18:25
Bangalore","00:45+1D
Delhi","6h 20m
1 Stop",8221
1525,"Indigo
6E 807","12:20
Bangalore","17:35
Delhi","5h 15m
1 Stop",8221
1526,"Vistara
UK 810","07:00
Bangalore","09:40
Delhi","2h 40m
Non Stop",8327
1527,"Indigo
6E 484","07:20
Bangalore","12:40
Delhi","5h 20m
1 Stop",8778
1528,"Indigo
6E 415","07:45
Bangalore","14:55
Delhi","7h 10m
1 Stop",8778
1529,"Indigo
6E 415","07:45
Bangalore","14:55
Delhi","7h 10m
1 Stop",9513
1530,"Indigo
6E 484","07:20
Bangalore","12:40
Delhi","5h 20m
1 Stop",9513
1531,"Air India
AI 9517","18:45
Bangalore","23:35
Delhi","4h 50m
1 Stop",9902
1532,"Air India
AI 9876","15:15
Bangalore","23:35
Delhi","8h 20m
1 Stop",9902
1533,"Vistara
UK 897","19:25
Bangalore","20:10+1D
Delhi","24h 45m
1 Stop",10007
1534,"Vistara
UK 897","19:25
Bangalore","09:00+1D
Delhi","13h 35m
1 Stop",10007
1535,"Air India
AI 516","07:05
Bangalore","13:00
Delhi","5h 55m
1 Stop",10532
1536,"Air India
AI 516","07:05
Bangalore","08:55+1D
Delhi","25h 50m
1 Stop",10532
1537,"Air India
AI 523","06:55
Bangalore","14:25
Delhi","7h 30m
1 Stop",10532
1538,"Air India
AI 523","06:55
Bangalore","04:40+1D
Delhi","21h 45m
1 Stop",10532
1539,"Vistara
UK 854","18:25
Bangalore","23:00
Delhi","4h 35m
1 Stop",10742
1540,"Vistara
UK 850","19:55
Bangalore","00:55+1D
Delhi","5h 00m
1 Stop",10742
1541,"Air India
AI 640","06:40
Bangalore","18:20
Delhi","11h 40m
1 Stop",10742
1542,"Air India
AI 604","08:35
Bangalore","18:20
Delhi","9h 45m
1 Stop",10742
1543,"SpiceJet
SG 3023","09:30
Bangalore","20:50
Delhi","11h 20m
1 Stop",10950
1544,"GO FIRST
G8 385","06:10
Bangalore","11:20
Delhi","5h 10m
1 Stop",11181
1545,"Air India
AI 738","11:50
Bangalore","23:15
Delhi","11h 25m
1 Stop",11582
1546,"Air India
AI 604","08:35
Bangalore","23:25
Delhi","14h 50m
2 Stops",11691
1547,"Air India
AI 640","06:40
Bangalore","23:25
Delhi","16h 45m
2 Stops",11691
1548,"Air India
AI 640","06:40
Bangalore","23:55
Delhi","17h 15m
2 Stops",12383
1549,"Air India
AI 604","08:35
Bangalore","23:55
Delhi","15h 20m
2 Stops",12383
1550,"Air India
AI 738","11:50
Bangalore","23:45
Delhi","11h 55m
1 Stop",12422
1551,"Vistara
UK 717","07:15
Bangalore","22:20
Delhi","15h 05m
1 Stop",12453
1552,"Air India
AI 573","17:40
Bangalore","17:35+1D
Delhi","23h 55m
1 Stop",12453
1553,"Air India
AI 573","17:40
Bangalore","14:35+1D
Delhi","20h 55m
1 Stop",12453
1554,"Air India
AI 772","12:00
Bangalore","09:15+1D
Delhi","21h 15m
1 Stop",13052
1555,"Vistara
UK 866","21:40
Bangalore","22:50+1D
Delhi","25h 10m
2 Stops",13086
1556,"GO FIRST
G8 819","05:40
Bangalore","14:50
Delhi","9h 10m
1 Stop",13156
1557,"Vistara
UK 866","21:40
Bangalore","20:10+1D
Delhi","22h 30m
2 Stops",13191
1558,"Air India
AI 9505","09:00
Bangalore","21:10
Delhi","12h 10m
1 Stop",13210
1559,"SpiceJet
SG 3233","09:50
Bangalore","23:55
Delhi","14h 05m
1 Stop",13576
1560,"Air India
AI 640","06:40
Bangalore","13:45+1D
Delhi","31h 05m
2 Stops",14000
1561,"Air India
AI 610","19:10
Bangalore","17:10+1D
Delhi","22h 00m
2 Stops",14000
1562,"Air Asia
I5 634","09:15
Bangalore","17:45
Delhi","8h 30m
2 Stops",14417
1563,"Air Asia
I5 634","09:15
Bangalore","17:45
Delhi","8h 30m
2 Stops",14941
1564,"Vistara
UK 867","12:20
Bangalore","23:15
Delhi","10h 55m
1 Stop",14942
1565,"Vistara
UK 867","12:20
Bangalore","14:20+1D
Delhi","26h 00m
1 Stop",14942
1566,"Air Asia
I5 2392","11:50
Bangalore","19:20
Delhi","7h 30m
1 Stop",15257
1567,"GO FIRST
G8 986","13:55
Bangalore","19:55
Delhi","6h 00m
1 Stop",16096
1568,"Air Asia
I5 2392","11:50
Bangalore","19:20
Delhi","7h 30m
1 Stop",16174
1569,"SpiceJet
SG 3233","09:50
Bangalore","17:45
Delhi","7h 55m
1 Stop",16306
1570,"Air India
AI 772","12:00
Bangalore","23:00
Delhi","11h 00m
1 Stop",21137
1571,"Air Asia
I5 1324","05:45
Bangalore","10:55
Delhi","5h 10m
1 Stop",24208
1572,"Air Asia
I5 1324","05:45
Bangalore","10:55
Delhi","5h 10m
1 Stop",25159
